GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67,HD01_VD68,HD02_VD68,HD01_VD69,HD02_VD69,HD01_VD70,HD02_VD70,HD01_VD71,HD02_VD71,HD01_VD72,HD02_VD72,HD01_VD73,HD02_VD73,HD01_VD74,HD02_VD74,HD01_VD75,HD02_VD75,HD01_VD76,HD02_VD76,HD01_VD77,HD02_VD77,HD01_VD78,HD02_VD78,HD01_VD79,HD02_VD79,HD01_VD80,HD02_VD80,HD01_VD81,HD02_VD81,HD01_VD82,HD02_VD82,HD01_VD83,HD02_VD83,HD01_VD84,HD02_VD84,HD01_VD85,HD02_VD85,HD01_VD86,HD02_VD86,HD01_VD87,HD02_VD87,HD01_VD88,HD02_VD88,HD01_VD89,HD02_VD89,HD01_VD90,HD02_VD90,HD01_VD91,HD02_VD91,HD01_VD92,HD02_VD92,HD01_VD93,HD02_VD93,HD01_VD94,HD02_VD94,HD01_VD95,HD02_VD95,HD01_VD96,HD02_VD96,HD01_VD97,HD02_VD97,HD01_VD98,HD02_VD98,HD01_VD99,HD02_VD99,HD01_VD100,HD02_VD100,HD01_VD101,HD02_VD101,HD01_VD102,HD02_VD102,HD01_VD103,HD02_VD103,HD01_VD104,HD02_VD104,HD01_VD105,HD02_VD105,HD01_VD106,HD02_VD106,HD01_VD107,HD02_VD107,HD01_VD108,HD02_VD108,HD01_VD109,HD02_VD109
1400000US17031020601,17031020601,"Census Tract 206.01, Cook County, Illinois",6595,756,0,16,0,16,0,16,461,350,768,370,0,16,465,294,0,16,15,23,132,128,0,16,56,72,14,22,86,115,0,16,186,236,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,24,37,0,16,0,16,0,16,0,16,0,16,0,16,33,46,0,16,83,79,0,16,0,16,0,16,185,207,0,16,0,16,0,16,0,16,0,16,20,30,46,59,113,182,373,324,0,16,42,83,0,16,0,16,0,16,0,16,0,16,36,55,0,16,222,173,0,16,27,43,197,162,0,16,13,22,0,16,43,69,0,16,0,16,0,16,0,16,321,304,0,16,0,16,0,16,0,16,0,16,49,84,0,16,0,16,0,16,0,16,194,263,0,16,0,16,78,114,0,16,0,16,0,16,5,9,12,20,34,53,132,164,0,16,0,16,0,16,0,16,0,16,0,16,66,123,66,105,0,16,0,16,0,16,0,16,65,118,2672,638,482,248
1400000US17031020602,17031020602,"Census Tract 206.02, Cook County, Illinois",3932,456,0,11,0,11,0,11,45,40,10,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,20,0,11,0,11,32,39,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,18,0,11,0,11,0,11,0,11,0,11,93,50,0,11,172,174,0,11,10,16,0,11,0,11,126,89,0,11,12,20,0,11,19,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,143,138,0,11,21,27,54,53,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,253,180,0,11,6,12,0,11,0,11,0,11,0,11,0,11,0,11,128,166,0,11,0,11,0,11,0,11,77,86,42,81,29,38,0,11,32,60,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,2637,485,228,158
1400000US17031020701,17031020701,"Census Tract 207.01, Cook County, Illinois",1920,380,0,11,22,40,0,11,0,11,62,74,0,11,5,7,0,11,0,11,0,11,0,11,0,11,0,11,57,74,4,8,18,23,0,11,0,11,0,11,0,11,152,241,4,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,4,6,43,62,0,11,21,21,0,11,7,11,0,11,8,9,0,11,123,55,0,11,128,103,0,11,0,11,0,11,0,11,163,86,0,11,41,31,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,26,25,0,11,53,87,0,11,0,11,0,11,0,11,26,45,0,11,0,11,0,11,0,11,59,65,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,20,0,11,8,13,38,61,15,18,18,21,0,11,60,81,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,35,40,627,258,201,143
1400000US17031020702,17031020702,"Census Tract 207.02, Cook County, Illinois",8010,933,0,16,29,46,0,16,164,193,623,385,0,16,259,249,95,154,0,16,0,16,0,16,187,295,82,134,0,16,0,16,497,365,0,16,52,60,0,16,0,16,0,16,0,16,9,16,0,16,0,16,0,16,0,16,0,16,0,16,8,17,0,16,0,16,0,16,232,303,8,16,0,16,7,13,0,16,0,16,0,16,88,81,0,16,293,197,0,16,0,16,0,16,0,16,54,44,0,16,94,63,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,537,419,0,16,84,75,137,92,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,39,59,0,16,2,4,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,37,59,0,16,24,30,0,16,0,16,1,4,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,173,257,4354,1082,503,276
1400000US17031020801,17031020801,"Census Tract 208.01, Cook County, Illinois",4797,768,0,11,0,11,0,11,68,71,223,246,0,11,78,139,0,11,88,186,0,11,0,11,57,77,0,11,0,11,124,126,108,113,0,11,0,11,0,11,0,11,10,17,0,11,24,45,0,11,21,46,0,11,0,11,0,11,0,11,17,27,0,11,0,11,0,11,0,11,114,92,0,11,53,66,0,11,0,11,0,11,296,145,0,11,12,20,0,11,0,11,0,11,0,11,386,237,0,11,197,132,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,131,102,0,11,69,113,45,56,0,11,0,11,0,11,52,67,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,59,57,0,11,36,55,0,11,0,11,8,17,0,11,0,11,8,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,50,68,2611,881,83,64
1400000US17031020802,17031020802,"Census Tract 208.02, Cook County, Illinois",7251,1078,0,16,112,167,0,16,1,3,618,548,0,16,55,63,0,16,12,19,0,16,14,24,0,16,429,506,108,128,0,16,0,16,0,16,36,57,0,16,0,16,13,20,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,23,26,0,16,9,14,0,16,12,18,0,16,118,110,0,16,38,42,0,16,0,16,0,16,0,16,33,43,0,16,106,81,0,16,31,52,0,16,25,38,0,16,0,16,0,16,16,30,0,16,215,185,0,16,0,16,60,68,0,16,9,17,39,31,30,48,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,49,72,0,16,15,24,40,63,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,25,38,5101,1150,477,407
1400000US17031020901,17031020901,"Census Tract 209.01, Cook County, Illinois",5363,759,0,16,9,17,0,16,51,58,129,148,0,16,82,132,0,16,0,16,47,72,0,16,0,16,0,16,0,16,0,16,134,187,0,16,0,16,0,16,0,16,0,16,0,16,93,97,0,16,0,16,0,16,0,16,27,42,0,16,44,69,0,16,0,16,12,19,0,16,8,13,0,16,9,17,0,16,9,14,0,16,151,86,0,16,12,20,0,16,0,16,0,16,17,37,130,114,0,16,24,38,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,126,81,0,16,0,16,59,58,0,16,0,16,6,13,0,16,11,17,5,11,0,16,0,16,227,214,0,16,0,16,18,29,0,16,0,16,0,16,0,16,16,28,138,200,0,16,0,16,0,16,0,16,55,54,0,16,0,16,5,10,0,16,0,16,0,16,79,103,0,16,0,16,21,37,0,16,0,16,0,16,0,16,0,16,58,91,0,16,0,16,0,16,205,219,3654,838,127,112
1400000US17031020902,17031020902,"Census Tract 209.02, Cook County, Illinois",4528,511,0,11,5,10,0,11,64,71,272,257,0,11,0,11,0,11,26,46,0,11,0,11,13,22,228,248,5,9,4,9,25,24,4,9,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,35,53,0,11,0,11,2,4,0,11,0,11,9,14,82,62,0,11,0,11,0,11,16,23,9,16,185,92,0,11,39,39,0,11,0,11,0,11,0,11,91,68,0,11,30,33,0,11,5,11,0,11,17,18,0,11,0,11,0,11,0,11,0,11,106,91,0,11,62,61,23,26,0,11,7,15,0,11,26,43,0,11,0,11,0,11,0,11,362,291,0,11,224,284,27,30,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,111,96,0,11,5,11,0,11,0,11,19,25,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,598,286,2058,450,368,276
1400000US17031030101,17031030101,"Census Tract 301.01, Cook County, Illinois",3855,329,0,11,0,11,0,11,58,56,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,19,0,11,0,11,0,11,30,33,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,17,0,11,16,28,37,57,0,11,51,67,0,11,9,15,12,19,0,11,0,11,199,110,0,11,0,11,0,11,0,11,0,11,0,11,375,194,0,11,113,95,0,11,0,11,0,11,0,11,0,11,0,11,0,11,17,26,0,11,250,175,1,3,0,11,39,38,0,11,11,17,46,69,0,11,0,11,0,11,0,11,0,11,324,283,0,11,49,64,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,93,95,182,293,86,85,56,57,40,58,34,53,0,11,49,73,0,11,0,11,0,11,0,11,0,11,0,11,49,73,0,11,0,11,0,11,0,11,0,11,45,39,1762,386,173,104
1400000US17031030102,17031030102,"Census Tract 301.02, Cook County, Illinois",3101,389,0,11,0,11,0,11,70,70,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,18,0,11,7,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,16,0,11,12,19,0,11,0,11,54,49,0,11,20,33,0,11,28,33,0,11,141,88,0,11,21,25,0,11,7,16,0,11,60,70,241,129,0,11,141,91,0,11,0,11,0,11,0,11,0,11,0,11,9,14,10,16,0,11,193,102,9,14,48,57,6,11,0,11,0,11,30,48,0,11,0,11,1,3,0,11,0,11,247,118,0,11,78,78,0,11,0,11,0,11,84,77,0,11,0,11,0,11,0,11,0,11,0,11,0,11,77,85,8,13,24,31,0,11,13,21,0,11,0,11,12,19,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,19,0,11,0,11,0,11,0,11,74,72,1293,340,308,165
1400000US17031030103,17031030103,"Census Tract 301.03, Cook County, Illinois",2138,364,0,11,0,11,0,11,100,88,23,33,0,11,0,11,0,11,7,15,8,14,0,11,0,11,0,11,8,15,21,36,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,28,0,11,0,11,0,11,0,11,7,15,0,11,0,11,23,25,207,306,20,32,0,11,7,12,0,11,55,39,0,11,182,94,0,11,8,16,0,11,0,11,0,11,0,11,170,77,0,11,72,53,0,11,0,11,0,11,0,11,0,11,0,11,0,11,47,47,0,11,66,53,0,11,0,11,79,103,0,11,0,11,18,23,0,11,0,11,0,11,0,11,0,11,79,78,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,29,47,0,11,0,11,0,11,50,65,0,11,0,11,0,11,0,11,7,13,0,11,30,43,0,11,0,11,0,11,0,11,0,11,0,11,26,43,4,8,0,11,0,11,0,11,0,11,0,11,775,201,121,100
1400000US17031030104,17031030104,"Census Tract 301.04, Cook County, Illinois",3536,447,0,11,0,11,0,11,28,27,30,31,0,11,0,11,0,11,3,8,0,11,7,13,0,11,11,21,9,17,22,36,3,8,5,10,0,11,0,11,0,11,0,11,4,8,0,11,0,11,7,13,0,11,0,11,12,20,0,11,0,11,6,12,0,11,0,11,24,39,55,66,0,11,0,11,13,19,41,36,13,26,297,125,0,11,42,58,0,11,0,11,0,11,31,49,179,81,0,11,174,81,4,8,0,11,0,11,0,11,0,11,7,14,0,11,55,54,0,11,177,95,7,12,190,243,23,21,0,11,0,11,0,11,14,25,0,11,4,8,0,11,0,11,158,168,0,11,0,11,0,11,0,11,0,11,112,160,0,11,0,11,0,11,0,11,0,11,0,11,0,11,46,64,0,11,15,18,14,30,4,9,16,19,0,11,21,29,0,11,0,11,8,13,0,11,0,11,0,11,0,11,13,26,0,11,0,11,0,11,0,11,41,67,1508,325,292,174
1400000US17031030200,17031030200,"Census Tract 302, Cook County, Illinois",5709,613,0,16,0,16,0,16,188,135,1,2,0,16,0,16,0,16,0,16,0,16,0,16,0,16,1,2,0,16,0,16,0,16,0,16,14,22,10,18,10,16,0,16,26,30,0,16,0,16,0,16,0,16,0,16,11,19,0,16,0,16,0,16,26,34,52,61,66,91,186,91,0,16,169,139,15,26,36,56,0,16,660,166,0,16,52,62,0,16,101,88,0,16,0,16,700,241,0,16,257,119,0,16,7,12,0,16,14,21,0,16,0,16,0,16,110,80,0,16,410,156,0,16,0,16,171,179,97,140,50,42,68,48,0,16,0,16,0,16,0,16,0,16,56,71,0,16,0,16,0,16,0,16,0,16,42,68,0,16,0,16,0,16,0,16,0,16,0,16,0,16,14,20,0,16,52,50,12,19,10,16,13,21,15,25,14,21,0,16,0,16,0,16,0,16,0,16,0,16,0,16,14,21,0,16,0,16,0,16,0,16,26,38,1758,649,246,211
1400000US17031030300,17031030300,"Census Tract 303, Cook County, Illinois",2931,368,0,11,0,11,0,11,23,22,7,13,0,11,0,11,0,11,0,11,0,11,0,11,7,13,0,11,0,11,0,11,39,60,0,11,8,12,0,11,0,11,0,11,9,14,0,11,0,11,0,11,0,11,0,11,23,35,0,11,0,11,0,11,0,11,0,11,0,11,78,81,0,11,0,11,0,11,38,43,0,11,127,68,0,11,29,39,0,11,33,50,0,11,0,11,217,86,0,11,84,73,0,11,9,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,20,23,0,11,61,49,19,20,0,11,8,13,53,51,0,11,0,11,0,11,0,11,0,11,208,158,0,11,34,39,82,132,0,11,0,11,29,36,0,11,0,11,0,11,0,11,0,11,0,11,0,11,63,63,0,11,25,23,0,11,0,11,0,11,0,11,11,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,17,0,11,0,11,0,11,0,11,9,17,1644,366,149,84
1400000US17031030400,17031030400,"Census Tract 304, Cook County, Illinois",2589,250,0,11,0,11,0,11,111,71,8,12,0,11,0,11,0,11,8,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,13,0,11,8,12,0,11,15,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11,19,22,0,11,14,18,7,13,8,13,59,45,0,11,106,68,14,18,9,14,0,11,248,81,0,11,12,19,0,11,13,15,0,11,0,11,139,56,0,11,27,27,0,11,7,12,0,11,0,11,0,11,0,11,0,11,23,22,0,11,84,52,0,11,28,31,51,39,0,11,20,22,9,11,9,13,0,11,0,11,0,11,0,11,49,62,0,11,0,11,0,11,0,11,0,11,10,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,39,60,0,11,17,18,8,13,0,11,25,40,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1364,271,69,34
1400000US17031030500,17031030500,"Census Tract 305, Cook County, Illinois",6588,626,0,16,0,16,0,16,19,31,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,23,33,0,16,0,16,0,16,82,80,11,18,0,16,0,16,0,16,0,16,5,11,0,16,13,20,0,16,13,22,35,37,115,151,394,274,0,16,59,47,0,16,29,32,0,16,575,144,0,16,18,28,0,16,11,17,0,16,0,16,653,218,0,16,171,95,0,16,7,14,0,16,38,64,0,16,0,16,0,16,117,89,0,16,156,86,0,16,0,16,74,55,5,11,29,31,61,54,0,16,0,16,9,15,0,16,0,16,74,62,0,16,0,16,45,36,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,29,52,0,16,60,50,43,65,0,16,0,16,13,23,59,75,13,20,0,16,0,16,0,16,0,16,0,16,46,74,0,16,0,16,0,16,0,16,0,16,3,6,3083,597,531,260
1400000US17031030601,17031030601,"Census Tract 306.01, Cook County, Illinois",3169,383,0,11,0,11,0,11,30,36,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,25,39,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,18,0,11,23,30,13,21,0,11,46,59,0,11,39,47,0,11,15,24,0,11,234,121,0,11,28,32,0,11,46,45,0,11,0,11,262,130,0,11,113,92,0,11,20,25,0,11,0,11,0,11,0,11,0,11,0,11,0,11,111,57,0,11,15,24,86,62,0,11,0,11,19,29,26,31,0,11,0,11,0,11,0,11,244,283,0,11,44,88,0,11,0,11,0,11,0,11,0,11,0,11,200,265,0,11,0,11,0,11,0,11,0,11,0,11,42,48,0,11,0,11,60,75,0,11,32,53,0,11,0,11,32,53,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,98,111,1344,370,187,106
1400000US17031030603,17031030603,"Census Tract 306.03, Cook County, Illinois",2123,341,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,11,0,11,20,33,0,11,0,11,5,8,0,11,17,20,0,11,20,26,0,11,0,11,0,11,149,68,0,11,32,37,0,11,13,15,0,11,0,11,133,98,0,11,38,43,0,11,0,11,0,11,0,11,0,11,0,11,0,11,17,25,0,11,8,13,0,11,20,32,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,401,260,0,11,43,75,53,61,11,18,0,11,174,235,0,11,9,14,57,64,0,11,0,11,0,11,9,14,45,61,0,11,26,33,0,11,0,11,16,24,26,33,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,68,71,1077,303,24,24
1400000US17031030604,17031030604,"Census Tract 306.04, Cook County, Illinois",2860,259,0,11,0,11,0,11,14,26,16,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,26,0,11,14,26,0,11,0,11,10,16,0,11,0,11,17,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,25,0,11,37,53,41,70,26,29,93,69,0,11,0,11,0,11,29,33,0,11,262,148,0,11,17,27,0,11,0,11,0,11,42,53,178,96,0,11,80,47,0,11,0,11,11,18,22,39,0,11,0,11,0,11,10,15,0,11,42,48,0,11,0,11,77,62,0,11,0,11,8,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,62,48,0,11,0,11,17,27,0,11,5,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,11,0,11,0,11,0,11,98,131,1512,260,104,60
1400000US17031030701,17031030701,"Census Tract 307.01, Cook County, Illinois",1973,255,0,11,0,11,0,11,9,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,24,0,11,90,61,0,11,0,11,0,11,63,74,0,11,169,134,0,11,17,17,0,11,4,10,0,11,0,11,231,137,0,11,26,27,0,11,0,11,0,11,0,11,0,11,0,11,0,11,4,9,0,11,102,70,0,11,0,11,0,11,0,11,0,11,5,11,32,40,0,11,0,11,0,11,0,11,43,34,0,11,15,17,28,35,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,4,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,689,258,471,113
1400000US17031030702,17031030702,"Census Tract 307.02, Cook County, Illinois",1538,241,0,11,0,11,0,11,113,114,58,61,0,11,18,29,0,11,0,11,0,11,0,11,0,11,0,11,40,56,0,11,0,11,0,11,7,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,27,34,0,11,0,11,0,11,0,11,0,11,0,11,8,13,0,11,82,93,0,11,0,11,34,58,220,97,0,11,60,63,0,11,7,11,0,11,109,173,31,27,0,11,74,58,0,11,6,13,7,11,0,11,0,11,0,11,0,11,0,11,0,11,64,56,0,11,7,12,11,21,27,34,0,11,15,22,37,45,0,11,0,11,0,11,0,11,19,22,0,11,11,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,12,0,11,7,11,0,11,0,11,0,11,0,11,7,12,0,11,7,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,125,85,353,163,23,23
1400000US17031030703,17031030703,"Census Tract 307.03, Cook County, Illinois",2620,248,0,11,0,11,0,11,50,68,8,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,14,20,48,0,11,0,11,0,11,0,11,0,11,65,25,0,11,0,11,0,11,0,11,0,11,0,11,18,28,0,11,23,30,0,11,0,11,7,11,45,70,23,29,0,11,7,11,0,11,14,22,0,11,311,112,0,11,8,14,0,11,0,11,0,11,0,11,104,58,0,11,309,125,0,11,0,11,8,14,0,11,0,11,0,11,7,11,20,33,0,11,106,80,0,11,0,11,127,60,0,11,0,11,7,12,0,11,0,11,0,11,9,14,0,11,41,53,0,11,0,11,0,11,0,11,0,11,9,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,32,51,0,11,39,51,0,11,0,11,55,36,42,53,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,18,31,923,190,206,102
1400000US17031030706,17031030706,"Census Tract 307.06, Cook County, Illinois",3339,282,0,11,0,11,0,11,57,60,9,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,88,100,12,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,20,31,8,15,0,11,134,83,0,11,92,129,0,11,0,11,0,11,321,140,0,11,52,52,0,11,9,21,0,11,0,11,188,79,0,11,65,54,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,22,0,11,102,66,13,20,0,11,71,75,9,17,0,11,13,21,35,57,0,11,0,11,9,16,0,11,152,97,0,11,20,33,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,132,91,0,11,9,15,15,23,0,11,56,47,30,64,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,38,50,1519,314,199,118
1400000US17031030800,17031030800,"Census Tract 308, Cook County, Illinois",4200,467,0,11,0,11,0,11,104,74,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,16,0,11,0,11,0,11,0,11,0,11,12,21,0,11,0,11,0,11,13,20,78,65,16,26,183,93,0,11,78,83,0,11,13,21,15,24,604,178,0,11,29,32,0,11,15,26,0,11,0,11,332,128,0,11,160,75,0,11,3,6,0,11,0,11,0,11,0,11,54,75,41,47,0,11,145,81,14,22,0,11,119,119,0,11,13,20,53,53,0,11,0,11,14,24,0,11,0,11,2,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,2,7,0,11,105,82,0,11,0,11,35,37,0,11,35,51,0,11,0,11,0,11,0,11,0,11,0,11,0,11,35,51,0,11,0,11,0,11,0,11,0,11,1648,462,258,184
1400000US17031030900,17031030900,"Census Tract 309, Cook County, Illinois",3279,365,0,11,11,17,0,11,63,38,35,54,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,18,24,36,0,11,73,114,0,11,66,60,0,11,0,11,0,11,47,43,0,11,0,11,0,11,0,11,6,11,9,16,0,11,26,40,0,11,5,9,34,38,8,12,78,45,0,11,6,10,0,11,0,11,35,39,245,119,0,11,41,51,0,11,21,34,0,11,11,19,304,115,0,11,148,79,0,11,32,40,0,11,0,11,0,11,0,11,0,11,12,17,0,11,59,36,0,11,0,11,49,39,0,11,22,21,7,11,6,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,123,124,0,11,0,11,7,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1433,401,257,116
